district,year,week,cases
"Nuwara Eliya 11 3 8 131 111 Name: 16, dtype: object",2024,28,3
"Galle 89 44 28 1761 1376 Name: 17, dtype: object",2024,28,76
"22 17 19 944 384 Name: 18, dtype: object",2024,28,33
"Matara 48 20 21 987 457 Name: 21, dtype: object",2024,28,60
"36 15 12 1609 4001 Name: 22, dtype: object",2024,28,21
"Kilinochchi Nil Nil Nil 67 213 Name: 25, dtype: object",2024,28,1
"Mullaitivu 6 2 Nil 112 124 Name: 31, dtype: object",2024,28,2
"48 11 18 2057 1115 Name: 32, dtype: object",2024,28,59
"Ampara 4 7 Nil 142 122 Name: 35, dtype: object",2024,28,8
"Trincomalee 24 13 11 1878 484 Name: 36, dtype: object",2024,28,23
"Kalmunai* 19 15 7 1505 500 Name: 37, dtype: object",2024,28,17
"50 34 1908 1318 Name: 39, dtype: object",2024,28,50
"Puttalam 33 17 21 2829 794 Name: 42, dtype: object",2024,28,39
"12 13 11 496 291 Name: 43, dtype: object",2024,28,16
"8 5 11 420 197 Name: 46, dtype: object",2024,28,15
"Badulla 38 11 13 668 465 Name: 49, dtype: object",2024,28,30
"17 11 10 335 451 Name: 50, dtype: object",2024,28,18
"87 121 2124 1847 Name: 53, dtype: object",2024,28,96
"76 23 2116 1260 Name: 56, dtype: object",2024,28,93
"District/ None 2024 None Up to Week 29 None Name: 0, dtype: object",2024,29,2023
"29 28 29 None None Name: 3, dtype: object",2024,29,28
"Colombo 346 336 328 11790 7317 Name: 5, dtype: object",2024,29,353
"238 171 11846 3262 Name: 6, dtype: object",2024,29,359
"95 53 3533 1719 Name: 9, dtype: object",2024,29,100
"Kandy 226 124 99 3805 2549 Name: 12, dtype: object",2024,29,230
"48 18 917 356 Name: 13, dtype: object",2024,29,54
"Nuwara Eliya 8 8 2 139 113 Name: 16, dtype: object",2024,29,11
"Galle 90 28 44 1851 1420 Name: 17, dtype: object",2024,29,89
"24 19 8 968 392 Name: 18, dtype: object",2024,29,22
"Matara 40 21 20 1027 477 Name: 21, dtype: object",2024,29,48
"30 12 10 1639 4011 Name: 22, dtype: object",2024,29,36
"Mannar Nil 8 Nil 81 148 Name: 26, dtype: object",2024,29,1
"2 1 4 109 70 Name: 28, dtype: object",2024,29,1
"Mullaitivu 2 Nil 1 114 125 Name: 31, dtype: object",2024,29,6
"40 18 9 2097 1124 Name: 32, dtype: object",2024,29,48
"Ampara 11 Nil 8 153 130 Name: 35, dtype: object",2024,29,4
"Trincomalee 14 11 13 1892 497 Name: 36, dtype: object",2024,29,24
"Kalmunai* 13 7 10 1518 510 Name: 37, dtype: object",2024,29,19
"54 38 1962 1357 Name: 39, dtype: object",2024,29,50
"Puttalam 33 21 19 2862 813 Name: 42, dtype: object",2024,29,33
"15 11 10 511 301 Name: 43, dtype: object",2024,29,12
"8 11 8 428 205 Name: 46, dtype: object",2024,29,8
"Badulla 24 13 6 692 471 Name: 49, dtype: object",2024,29,38
"16 10 14 351 465 Name: 50, dtype: object",2024,29,17
"94 67 2218 1940 Name: 53, dtype: object",2024,29,87
"91 32 2207 1286 Name: 56, dtype: object",2024,29,76
"District/ None 2024 None Up to Week 30 None Name: 0, dtype: object",2024,30,2023
"30 29 30 None None Name: 3, dtype: object",2024,30,29
"Colombo 360 328 296 12150 7613 Name: 5, dtype: object",2024,30,346
"357 122 12203 3453 Name: 6, dtype: object",2024,30,238
"94 46 3627 1781 Name: 9, dtype: object",2024,30,95
"Kandy 287 99 121 4092 2670 Name: 12, dtype: object",2024,30,226
"42 25 10 959 366 Name: 13, dtype: object",2024,30,48
"Nuwara Eliya 3 2 5 142 118 Name: 16, dtype: object",2024,30,8
"Galle 99 44 31 1950 1451 Name: 17, dtype: object",2024,30,90
"22 8 9 990 401 Name: 18, dtype: object",2024,30,24
"Matara 41 20 34 1068 511 Name: 21, dtype: object",2024,30,40
"18 10 12 1657 4023 Name: 22, dtype: object",2024,30,30
"Kilinochchi Nil 2 Nil 69 215 Name: 25, dtype: object",2024,30,2
"4 4 3 113 73 Name: 27, dtype: object",2024,30,2
"Mullaitivu 2 1 1 114 126 Name: 30, dtype: object",2024,30,2
"33 9 19 2130 1143 Name: 31, dtype: object",2024,30,40
"Ampara 3 8 6 156 136 Name: 34, dtype: object",2024,30,11
"Trincomalee 14 13 6 1906 503 Name: 35, dtype: object",2024,30,14
"12 10 12 1530 522 Name: 36, dtype: object",2024,30,13
"Kurunegala 60 39 34 2022 1391 Name: 39, dtype: object",2024,30,54
"Puttalam 35 19 21 2897 834 Name: 41, dtype: object",2024,30,33
"7 10 6 518 307 Name: 42, dtype: object",2024,30,15
"8 8 4 436 209 Name: 45, dtype: object",2024,30,8
"Badulla 28 6 15 720 486 Name: 48, dtype: object",2024,30,24
"7 14 8 358 473 Name: 49, dtype: object",2024,30,16
"73 93 2291 2021 Name: 52, dtype: object",2024,30,94
"59 26 2266 1320 Name: 55, dtype: object",2024,30,91
"District/ None 2024 None Up to Week 31 None Name: 0, dtype: object",2024,31,2023
"31 30 31 None None Name: 3, dtype: object",2024,31,30
"Colombo 321 296 335 12471 7948 Name: 5, dtype: object",2024,31,360
"240 191 12443 3619 Name: 6, dtype: object",2024,31,357
"111 62 3738 1816 Name: 9, dtype: object",2024,31,94
"Kandy 250 121 95 4342 2765 Name: 12, dtype: object",2024,31,287
"60 10 15 1019 381 Name: 13, dtype: object",2024,31,42
"Nuwara Eliya 8 5 2 150 120 Name: 16, dtype: object",2024,31,3
"Galle 105 31 30 2055 1481 Name: 17, dtype: object",2024,31,99
"17 9 10 1007 411 Name: 18, dtype: object",2024,31,22
"Matara 34 34 24 1102 535 Name: 21, dtype: object",2024,31,41
"29 12 9 1686 4032 Name: 22, dtype: object",2024,31,18
"Mannar Nil 7 5 84 160 Name: 26, dtype: object",2024,31,3
"2 3 2 115 75 Name: 27, dtype: object",2024,31,4
"Mullaitivu 1 1 1 117 127 Name: 30, dtype: object",2024,31,2
"20 19 19 2150 1162 Name: 31, dtype: object",2024,31,33
"Ampara 3 6 2 159 138 Name: 34, dtype: object",2024,31,3
"Trincomalee 6 6 13 1912 516 Name: 35, dtype: object",2024,31,14
"17 12 9 1547 531 Name: 36, dtype: object",2024,31,12
"Kurunegala 45 34 36 2067 1427 Name: 39, dtype: object",2024,31,60
"Puttalam 23 21 16 2920 850 Name: 41, dtype: object",2024,31,35
"6 6 8 524 315 Name: 42, dtype: object",2024,31,7
"7 4 8 443 217 Name: 45, dtype: object",2024,31,8
"Badulla 27 15 11 747 497 Name: 48, dtype: object",2024,31,28
"11 8 6 369 479 Name: 49, dtype: object",2024,31,7
"73 81 2364 2062 Name: 52, dtype: object",2024,31,73
"75 34 2341 1350 Name: 55, dtype: object",2024,31,59
"District/ None 2024 None Up to Week 32 None Name: 0, dtype: object",2024,32,2023
"32 31 32 None None Name: 3, dtype: object",2024,32,31
"Colombo 247 335 276 12718 8224 Name: 5, dtype: object",2024,32,321
"237 166 12680 3771 Name: 6, dtype: object",2024,32,240
"85 35 3823 1867 Name: 9, dtype: object",2024,32,111
"Kandy 260 95 105 4602 2870 Name: 12, dtype: object",2024,32,250
"39 15 9 1058 390 Name: 13, dtype: object",2024,32,60
"Nuwara Eliya 3 2 8 153 128 Name: 16, dtype: object",2024,32,8
"Galle 97 30 50 2152 1531 Name: 17, dtype: object",2024,32,105
"15 10 9 1022 420 Name: 18, dtype: object",2024,32,17
"Matara 37 24 24 1139 559 Name: 21, dtype: object",2024,32,34
"19 9 8 1705 4040 Name: 22, dtype: object",2024,32,29
"Kilinochchi Nil 4 3 70 222 Name: 25, dtype: object",2024,32,1
"2 2 1 117 76 Name: 27, dtype: object",2024,32,2
"Mullaitivu 2 1 0 119 127 Name: 30, dtype: object",2024,32,1
"21 19 16 2171 1178 Name: 31, dtype: object",2024,32,20
"Ampara 1 2 5 160 143 Name: 34, dtype: object",2024,32,3
"Trincomalee 7 13 5 1919 521 Name: 35, dtype: object",2024,32,6
"16 9 5 1563 536 Name: 36, dtype: object",2024,32,17
"51 36 2118 1451 Name: 39, dtype: object",2024,32,45
"Puttalam 20 16 20 2940 870 Name: 42, dtype: object",2024,32,23
"5 8 6 529 321 Name: 43, dtype: object",2024,32,6
"6 8 12 449 229 Name: 46, dtype: object",2024,32,7
"Badulla 20 11 22 767 519 Name: 49, dtype: object",2024,32,27
"7 6 4 376 483 Name: 50, dtype: object",2024,32,11
"73 41 2437 2128 Name: 53, dtype: object",2024,32,73
"59 30 2400 1379 Name: 56, dtype: object",2024,32,75
"District/ None 2024 None Up to Week 33 None Name: 0, dtype: object",2024,33,2023
"33 32 33 None None Name: 3, dtype: object",2024,33,32
"Colombo 198 276 284 12916 8508 Name: 5, dtype: object",2024,33,247
"164 152 12844 3931 Name: 6, dtype: object",2024,33,237
"75 51 3898 1920 Name: 9, dtype: object",2024,33,85
"Kandy 209 105 97 4811 2967 Name: 12, dtype: object",2024,33,260
"45 9 12 1103 402 Name: 13, dtype: object",2024,33,39
"Nuwara Eliya 5 8 7 158 135 Name: 16, dtype: object",2024,33,3
"Galle 91 50 31 2243 1562 Name: 17, dtype: object",2024,33,97
"18 9 15 1040 435 Name: 18, dtype: object",2024,33,15
"Matara 30 24 22 1169 581 Name: 21, dtype: object",2024,33,37
"32 8 7 1737 4047 Name: 22, dtype: object",2024,33,19
"Nil 1 3 117 79 Name: 27, dtype: object",2024,33,2
"Mullaitivu Nil Nil Nil 119 127 Name: 30, dtype: object",2024,33,2
"13 16 2184 1202 Name: 31, dtype: object",2024,33,21
"Ampara 1 5 2 161 145 Name: 34, dtype: object",2024,33,1
"Trincomalee 10 5 11 1929 532 Name: 35, dtype: object",2024,33,7
"12 5 9 1575 545 Name: 36, dtype: object",2024,33,16
"39 24 2157 1485 Name: 39, dtype: object",2024,33,51
"Puttalam 17 20 21 2957 891 Name: 42, dtype: object",2024,33,20
"3 6 13 532 334 Name: 43, dtype: object",2024,33,5
"7 12 2 456 231 Name: 46, dtype: object",2024,33,6
"Badulla 16 22 15 783 534 Name: 49, dtype: object",2024,33,20
"34 4 410 512 Name: 50, dtype: object",2024,33,7
"57 66 2494 2193 Name: 53, dtype: object",2024,33,73
"66 29 2466 1416 Name: 56, dtype: object",2024,33,59
"District/ None 2024 None Up to Week 34 None Name: 0, dtype: object",2024,34,2023
"34 33 34 None None Name: 3, dtype: object",2024,34,33
"Colombo 160 284 283 13076 8791 Name: 5, dtype: object",2024,34,198
"146 160 12990 4046 Name: 6, dtype: object",2024,34,164
"68 53 3966 1975 Name: 9, dtype: object",2024,34,75
"Kandy 202 97 67 5013 3034 Name: 12, dtype: object",2024,34,209
"47 12 1150 447 Name: 13, dtype: object",2024,34,45
"Nuwara Eliya Nil 7 4 158 139 Name: 16, dtype: object",2024,34,5
"Galle 75 31 29 2318 1591 Name: 17, dtype: object",2024,34,91
"9 15 7 1049 442 Name: 18, dtype: object",2024,34,18
"Matara 32 22 8 1201 589 Name: 21, dtype: object",2024,34,30
"35 7 11 1772 4058 Name: 22, dtype: object",2024,34,32
"Kilinochchi Nil 3 Nil 71 225 Name: 25, dtype: object",2024,34,1
"10 24 2194 1225 Name: 31, dtype: object",2024,34,13
"Ampara 2 2 1 163 146 Name: 34, dtype: object",2024,34,1
"Trincomalee 5 11 2 1934 534 Name: 35, dtype: object",2024,34,10
"3 9 12 1578 557 Name: 36, dtype: object",2024,34,12
"38 34 2195 1508 Name: 39, dtype: object",2024,34,39
"Puttalam 25 21 10 2982 901 Name: 42, dtype: object",2024,34,17
"1 13 6 533 340 Name: 43, dtype: object",2024,34,3
"6 2 3 462 234 Name: 46, dtype: object",2024,34,7
"Badulla 15 15 14 798 548 Name: 49, dtype: object",2024,34,16
"24 29 14 434 526 Name: 50, dtype: object",2024,34,34
"59 65 2553 2252 Name: 53, dtype: object",2024,34,57
"62 37 2528 1444 Name: 56, dtype: object",2024,34,66
"District/ None 2024 None Up to Week 35 None Name: 0, dtype: object",2024,35,2023
"35 34 35 None None Name: 3, dtype: object",2024,35,34
"Colombo 127 283 221 13203 9012 Name: 5, dtype: object",2024,35,160
"108 115 13098 4169 Name: 6, dtype: object",2024,35,146
"42 55 4008 2027 Name: 8, dtype: object",2024,35,68
"Kandy 138 67 94 5151 3128 Name: 11, dtype: object",2024,35,202
"22 45 11 1172 458 Name: 12, dtype: object",2024,35,47
"Galle 62 29 42 2380 1633 Name: 16, dtype: object",2024,35,75
"11 7 11 1060 453 Name: 17, dtype: object",2024,35,9
"Matara 16 8 18 1217 607 Name: 20, dtype: object",2024,35,32
"17 11 10 1789 4068 Name: 21, dtype: object",2024,35,35
"Mullaitivu 2 1 3 122 131 Name: 29, dtype: object",2024,35,1
"13 23 2207 1244 Name: 30, dtype: object",2024,35,10
"Ampara 1 1 3 164 149 Name: 33, dtype: object",2024,35,2
"Trincomalee 5 2 9 1939 543 Name: 34, dtype: object",2024,35,5
"6 12 7 1584 564 Name: 35, dtype: object",2024,35,3
"27 23 2222 1537 Name: 38, dtype: object",2024,35,38
"Puttalam 15 10 11 2997 912 Name: 41, dtype: object",2024,35,25
"10 6 4 543 344 Name: 42, dtype: object",2024,35,1
"3 3 8 465 242 Name: 45, dtype: object",2024,35,6
"Badulla 13 14 14 811 562 Name: 48, dtype: object",2024,35,15
"13 14 16 447 542 Name: 49, dtype: object",2024,35,24
"33 59 2586 2295 Name: 52, dtype: object",2024,35,59
"41 28 19 2569 1463 Name: 55, dtype: object",2024,35,62
"District/ None 2024 None Up to Week 36 None Name: 0, dtype: object",2024,35,2023
"36 35 36 None None Name: 3, dtype: object",2024,35,35
"Colombo 97 221 207 13300 9219 Name: 5, dtype: object",2024,35,127
"73 123 13171 4266 Name: 6, dtype: object",2024,35,108
"74 52 4082 2060 Name: 8, dtype: object",2024,35,42
"Kandy 134 94 61 5285 3189 Name: 11, dtype: object",2024,35,138
"17 11 19 1189 477 Name: 12, dtype: object",2024,35,22
"Nuwara Eliya 4 2 3 165 144 Name: 15, dtype: object",2024,35,3
"Galle 54 42 33 2434 1666 Name: 16, dtype: object",2024,35,62
"9 11 9 1069 462 Name: 17, dtype: object",2024,35,11
"Matara 22 18 18 1239 625 Name: 20, dtype: object",2024,35,16
"31 10 12 1820 4080 Name: 21, dtype: object",2024,35,17
"1 2 Nil 119 85 Name: 26, dtype: object",2024,35,1
"Mullaitivu Nil 3 1 122 132 Name: 29, dtype: object",2024,35,2
"9 19 18 2216 1262 Name: 30, dtype: object",2024,35,13
"Ampara 1 3 3 165 152 Name: 33, dtype: object",2024,35,1
"Trincomalee 4 9 6 1943 549 Name: 34, dtype: object",2024,35,5
"5 7 6 1589 570 Name: 35, dtype: object",2024,35,6
"26 29 2248 1557 Name: 38, dtype: object",2024,35,27
"Puttalam 11 11 13 3008 925 Name: 41, dtype: object",2024,35,15
"2 4 3 545 347 Name: 42, dtype: object",2024,35,10
"3 8 3 468 245 Name: 45, dtype: object",2024,35,3
"Badulla 18 14 9 829 571 Name: 48, dtype: object",2024,35,13
"10 16 9 457 551 Name: 49, dtype: object",2024,35,13
"25 43 2611 2326 Name: 52, dtype: object",2024,35,33
"45 19 2614 1496 Name: 55, dtype: object",2024,35,41
"District/ None 2024 None Up to Week 37 None Name: 0, dtype: object",2024,37,2023
"37 36 37 None None Name: 3, dtype: object",2024,37,36
"Colombo 102 207 232 13403 9451 Name: 5, dtype: object",2024,37,97
"Gampaha 82 97 115 13251 4381 Name: 6, dtype: object",2024,37,73
"Kalutara 49 33 37 4131 2097 Name: 7, dtype: object",2024,37,74
"Kandy 108 61 66 5394 3255 Name: 8, dtype: object",2024,37,134
"23 19 14 1212 491 Name: 9, dtype: object",2024,37,17
"Nuwara Eliya 2 3 5 167 149 Name: 12, dtype: object",2024,37,4
"Galle 51 33 42 2485 1708 Name: 13, dtype: object",2024,37,54
"5 9 9 1074 471 Name: 14, dtype: object",2024,37,9
"Matara 18 18 30 1257 655 Name: 17, dtype: object",2024,37,22
"16 12 5 1836 4085 Name: 18, dtype: object",2024,37,31
"Nil Nil Nil 119 86 Name: 24, dtype: object",2024,37,1
"5 18 20 2221 1282 Name: 28, dtype: object",2024,37,9
"Ampara 4 3 2 169 154 Name: 31, dtype: object",2024,37,1
"Trincomalee 3 6 2 1946 551 Name: 32, dtype: object",2024,37,4
"5 6 2 2274 572 Name: 33, dtype: object",2024,37,5
"Kurunegala 26 20 25 3017 1582 Name: 36, dtype: object",2024,37,26
"Puttalam 8 13 14 551 939 Name: 37, dtype: object",2024,37,11
"6 3 4 471 351 Name: 38, dtype: object",2024,37,2
"3 3 4 839 249 Name: 41, dtype: object",2024,37,3
"Badulla 10 9 5 459 576 Name: 44, dtype: object",2024,37,18
"2 9 10 2634 561 Name: 45, dtype: object",2024,37,10
"35 31 2654 2357 Name: 48, dtype: object",2024,37,25
"41 33 1594 1518 Name: 51, dtype: object",2024,37,45
"District/ None 2024 None Up to Week 38 None Name: 0, dtype: object",2024,38,2023
"38 37 38 None None Name: 3, dtype: object",2024,38,37
"Colombo 72 232 194 13475 9645 Name: 5, dtype: object",2024,38,102
"69 115 13320 4464 Name: 6, dtype: object",2024,38,82
"48 37 4179 2126 Name: 8, dtype: object",2024,38,49
"Kandy 134 66 65 5528 3320 Name: 11, dtype: object",2024,38,108
"11 14 14 1223 505 Name: 12, dtype: object",2024,38,23
"Nuwara Eliya 2 5 3 169 152 Name: 15, dtype: object",2024,38,2
"Galle 47 42 31 2532 1739 Name: 16, dtype: object",2024,38,51
"7 9 9 1081 480 Name: 17, dtype: object",2024,38,5
"Matara 23 30 14 1280 669 Name: 20, dtype: object",2024,38,18
"38 5 8 1874 4093 Name: 21, dtype: object",2024,38,16
"Mannar Nil 12 8 86 216 Name: 25, dtype: object",2024,38,2
"12 20 13 2233 1295 Name: 30, dtype: object",2024,38,5
"Ampara 4 2 1 173 155 Name: 33, dtype: object",2024,38,4
"Trincomalee 1 2 2 1947 553 Name: 34, dtype: object",2024,38,3
"6 2 4 2280 576 Name: 35, dtype: object",2024,38,5
"18 25 6 3035 1588 Name: 38, dtype: object",2024,38,26
"Puttalam 8 14 13 559 952 Name: 41, dtype: object",2024,38,8
"3 4 3 474 354 Name: 42, dtype: object",2024,38,6
"4 4 11 843 260 Name: 45, dtype: object",2024,38,3
"Badulla 20 5 7 479 583 Name: 48, dtype: object",2024,38,10
"6 10 16 2640 577 Name: 49, dtype: object",2024,38,2
"27 31 2681 2386 Name: 52, dtype: object",2024,38,35
"28 22 1622 1541 Name: 55, dtype: object",2024,38,41
"District/ None 2024 None Up to Week 39 None Name: 0, dtype: object",2024,39,2023
"39 38 39 None None Name: 3, dtype: object",2024,39,38
"Colombo 83 194 167 13558 9812 Name: 5, dtype: object",2024,39,72
"Gampaha 61 83 100 13381 4564 Name: 6, dtype: object",2024,39,69
"39 29 4218 2175 Name: 7, dtype: object",2024,39,48
"Kandy 96 65 62 5624 3382 Name: 10, dtype: object",2024,39,134
"27 14 13 1250 518 Name: 11, dtype: object",2024,39,11
"Nuwara Eliya 1 3 4 170 156 Name: 14, dtype: object",2024,39,2
"Galle 40 31 43 2572 1782 Name: 15, dtype: object",2024,39,47
"10 9 7 1091 487 Name: 16, dtype: object",2024,39,7
"Matara 14 14 28 1294 697 Name: 19, dtype: object",2024,39,23
"21 8 11 1895 4104 Name: 20, dtype: object",2024,39,38
"Kilinochchi Nil Nil 2 73 227 Name: 23, dtype: object",2024,39,2
"11 13 13 2244 1308 Name: 29, dtype: object",2024,39,12
"Ampara 4 1 Nil 177 155 Name: 32, dtype: object",2024,39,4
"Trincomalee 4 2 3 1951 556 Name: 33, dtype: object",2024,39,1
"7 4 Nil 2287 576 Name: 34, dtype: object",2024,39,6
"27 6 19 3062 1607 Name: 37, dtype: object",2024,39,18
"Puttalam 8 13 17 567 969 Name: 40, dtype: object",2024,39,8
"6 3 3 480 357 Name: 41, dtype: object",2024,39,3
"4 11 2 847 262 Name: 44, dtype: object",2024,39,4
"Badulla 8 7 6 487 589 Name: 47, dtype: object",2024,39,20
"3 16 7 2643 584 Name: 48, dtype: object",2024,39,6
"29 29 2710 2425 Name: 51, dtype: object",2024,39,27
"21 23 1643 1564 Name: 54, dtype: object",2024,39,28
"District/ None 2024 None Up to Week 40 None Name: 0, dtype: object",2024,40,2023
"40 39 40 None None Name: 3, dtype: object",2024,40,39
"Colombo 146 167 168 13704 9980 Name: 5, dtype: object",2024,40,83
"Gampaha 121 100 113 13500 4677 Name: 6, dtype: object",2024,40,61
"29 49 4247 2222 Name: 7, dtype: object",2024,40,39
"Kandy 128 62 53 5752 3435 Name: 10, dtype: object",2024,40,96
"32 13 14 1282 532 Name: 11, dtype: object",2024,40,27
"Nuwara Eliya 1 4 3 171 159 Name: 14, dtype: object",2024,40,1
"Galle 50 43 27 2622 1809 Name: 15, dtype: object",2024,40,40
"7 7 8 1098 495 Name: 16, dtype: object",2024,40,10
"Matara 16 28 43 1310 740 Name: 19, dtype: object",2024,40,14
"23 11 10 1918 4114 Name: 20, dtype: object",2024,40,21
"Mannar Nil 4 3 Nil 223 Name: 24, dtype: object",2024,40,1
"Mullaitivu Nil 1 1 Nil 139 Name: 28, dtype: object",2024,40,1
"9 13 4 2253 1312 Name: 29, dtype: object",2024,40,11
"Ampara Nil Nil 6 177 161 Name: 32, dtype: object",2024,40,4
"Trincomalee 6 3 1 1957 557 Name: 33, dtype: object",2024,40,4
"5 Nil 2 1612 578 Name: 34, dtype: object",2024,40,7
"29 19 2349 1630 Name: 37, dtype: object",2024,40,27
"Puttalam 8 17 22 3042 991 Name: 40, dtype: object",2024,40,8
"1 3 3 561 360 Name: 41, dtype: object",2024,40,6
"2 2 8 481 270 Name: 44, dtype: object",2024,40,4
"Badulla 23 6 4 890 593 Name: 47, dtype: object",2024,40,8
"14 7 482 617 Name: 48, dtype: object",2024,40,3
"15 39 2705 2469 Name: 51, dtype: object",2024,40,29
"19 23 14 2722 1578 Name: 54, dtype: object",2024,40,21
"District/ None 2024 None Up to Week 41 None Name: 0, dtype: object",2024,41,2023
"41 40 41 None None Name: 3, dtype: object",2024,41,40
"Colombo 176 168 224 13880 10204 Name: 5, dtype: object",2024,41,146
"Gampaha 106 113 118 13606 4795 Name: 6, dtype: object",2024,41,121
"28 47 4275 2252 Name: 7, dtype: object",2024,41,29
"Kandy 136 53 54 5888 3489 Name: 10, dtype: object",2024,41,128
"25 14 1307 561 Name: 11, dtype: object",2024,41,32
"Nuwara Eliya 1 3 2 172 161 Name: 14, dtype: object",2024,41,1
"67 27 2689 1837 Name: 15, dtype: object",2024,41,50
"Hambantota 1 8 16 1099 511 Name: 18, dtype: object",2024,41,7
"21 43 1331 774 Name: 20, dtype: object",2024,41,16
"17 10 4 1935 4118 Name: 23, dtype: object",2024,41,23
"9 4 7 2262 1319 Name: 33, dtype: object",2024,41,9
"Trincomalee 7 1 3 1964 560 Name: 37, dtype: object",2024,41,6
"4 2 9 1616 587 Name: 38, dtype: object",2024,41,5
"30 23 15 2379 1645 Name: 41, dtype: object",2024,41,29
"Puttalam 17 22 12 3059 1003 Name: 44, dtype: object",2024,41,8
"4 3 6 565 366 Name: 45, dtype: object",2024,41,1
"3 8 3 484 273 Name: 48, dtype: object",2024,41,2
"Badulla 24 4 8 914 601 Name: 51, dtype: object",2024,41,23
"6 33 488 636 Name: 52, dtype: object",2024,41,14
"26 44 2731 2520 Name: 55, dtype: object",2024,41,15
"34 14 17 2756 1595 Name: 58, dtype: object",2024,41,19
"District/ None 2024 None Up to Week 42 None Name: 0, dtype: object",2024,42,2023
"42 41 42 None None Name: 3, dtype: object",2024,42,41
"Colombo 213 224 179 14093 10383 Name: 5, dtype: object",2024,42,176
